,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,positivity_bar_chart,song_name,artist_name,tsne_x_combined,tsne_y_combined
370,370,370,370,370,come,come,come,371,42,5,Verse 2: Will Smith,18,156,2,2,2,"[371, 594]","[('come', 'VB')]",V,POSITIVE,0.9984,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.9984,162,0.9204545454545454,pos_word_pos_line,Just the Two of Us,Will Smith,-8.227801322937013,-14.747576713562012
371,371,371,371,371,to,to,to,372,42,5,Verse 2: Will Smith,18,157,12,12,12,"[85, 124, 148, 174, 294, 318, 330, 372, 440, 458, 473, 510]","[('to', 'TO')]",OTH,POSITIVE,0.9653,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.9653,86,0.4886363636363637,pos_word_pos_line,Just the Two of Us,Will Smith,1.2756972312927246,-15.350232124328613
372,372,372,372,372,"shove,",shove,shove,373,42,5,Verse 2: Will Smith,18,158,1,1,1,[373],"[('shove', 'NN')]",N,NEGATIVE,0.9958,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,-0.9958,18,0.10227272727272728,neg_word_pos_line,Just the Two of Us,Will Smith,-4.3021674156188965,-15.91329574584961
373,373,373,373,373,you,you,you,374,42,5,Verse 2: Will Smith,18,159,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.9991,168,0.9545454545454546,pos_word_pos_line,Just the Two of Us,Will Smith,-3.064016580581665,-4.1720709800720215
374,374,374,374,374,was,was,was,375,42,5,Verse 2: Will Smith,18,160,1,1,1,[375],"[('was', 'VBD')]",V,POSITIVE,0.7796,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.7796,55,0.3125,pos_word_pos_line,Just the Two of Us,Will Smith,15.933528900146484,-8.832661628723145
375,375,375,375,375,conceived,conceived,conceived,376,42,5,Verse 2: Will Smith,18,161,1,1,1,[376],"[('conceived', 'VBN')]",V,POSITIVE,0.9988,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.9988,165,0.9375,pos_word_pos_line,Just the Two of Us,Will Smith,-5.183808326721191,5.1567654609680185
376,376,376,376,376,in,in,in,377,42,5,Verse 2: Will Smith,18,162,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.979,97,0.5511363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,7.949272155761719,-11.402522087097168
377,377,377,377,377,love,love,love,378,42,5,Verse 2: Will Smith,18,163,3,3,3,"[166, 378, 597]","[('love', 'NN')]",N,POSITIVE,0.9999,"But yo, push come to shove, you was conceived in love", but yo push come to shove you was conceived in love,POSITIVE,0.8816,0.8816,25,0.4807692307692308,0.9999,176,1.0,pos_word_pos_line,Just the Two of Us,Will Smith,-4.2603745460510245,9.329144477844238
378,378,378,378,378,So,So,so,379,43,5,Verse 2: Will Smith,19,164,2,2,2,"[379, 447]","[('so', 'RB')]",ADV,POSITIVE,0.913,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.913,65,0.3693181818181818,pos_word_neg_line,Just the Two of Us,Will Smith,13.333094596862793,6.845271110534668
379,379,379,379,379,if,if,if,380,43,5,Verse 2: Will Smith,19,165,5,2,2,"[185, 341, 380, 405, 613]","[('if', 'IN')]",PREP,POSITIVE,0.7390000000000001,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.7390000000000001,52,0.2954545454545455,pos_word_neg_line,Just the Two of Us,Will Smith,13.479860305786133,-4.848739147186278
380,380,380,380,380,the,the,the,381,43,5,Verse 2: Will Smith,19,166,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.9636,84,0.4772727272727273,pos_word_neg_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
381,381,381,381,381,world,world,world,382,43,5,Verse 2: Will Smith,19,167,1,1,1,[382],"[('world', 'NN')]",N,POSITIVE,0.9981,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.9981,159,0.9034090909090908,pos_word_neg_line,Just the Two of Us,Will Smith,-4.875938415527344,16.32229232788086
382,382,382,382,382,"attacks,",attacks,attacks,383,43,5,Verse 2: Will Smith,19,168,1,1,1,[383],"[('attacks', 'NNS')]",N,NEGATIVE,0.9993,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,-0.9993,4,0.022727272727272728,neg_word_neg_line,Just the Two of Us,Will Smith,2.1401498317718506,-9.073022842407227
383,383,383,383,383,and,and,and,384,43,5,Verse 2: Will Smith,19,169,11,8,8,"[71, 151, 214, 236, 337, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.9708,92,0.5227272727272727,pos_word_neg_line,Just the Two of Us,Will Smith,10.342761039733887,-5.1989336013793945
384,384,384,384,384,you,you,you,385,43,5,Verse 2: Will Smith,19,170,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.9991,168,0.9545454545454546,pos_word_neg_line,Just the Two of Us,Will Smith,-3.064016580581665,-4.1720709800720215
385,385,385,385,385,slide,slide,slide,386,43,5,Verse 2: Will Smith,19,171,1,1,1,[386],"[('slide', 'NN')]",N,NEGATIVE,0.5543,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,-0.5543,50,0.2840909090909091,neg_word_neg_line,Just the Two of Us,Will Smith,-0.9859573245048524,-10.050946235656738
386,386,386,386,386,off,off,off,387,43,5,Verse 2: Will Smith,19,172,1,1,1,[387],"[('off', 'IN')]",PREP,NEGATIVE,0.9975,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,-0.9975,14,0.07954545454545454,neg_word_neg_line,Just the Two of Us,Will Smith,-5.87872838973999,-5.632964134216309
387,387,387,387,387,track,track,track,388,43,5,Verse 2: Will Smith,19,173,1,1,1,[388],"[('track', 'NN')]",N,POSITIVE,0.9972,"So if the world attacks, and you slide off track", so if the world attacks and you slide off track,NEGATIVE,0.9971,-0.9971,2,0.038461538461538464,0.9972,153,0.8693181818181818,pos_word_neg_line,Just the Two of Us,Will Smith,-14.607102394104006,6.23340368270874
388,388,388,388,388,Remember,Remember,remember,389,44,5,Verse 2: Will Smith,20,174,1,1,1,[389],"[('remember', 'VB')]",V,POSITIVE,0.9982,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9982,160,0.9090909090909092,pos_word_neg_line,Just the Two of Us,Will Smith,-9.858905792236328,-11.565608978271484
389,389,389,389,389,one,one,one,390,44,5,Verse 2: Will Smith,20,175,4,4,4,"[114, 390, 489, 512]","[('one', 'CD')]",DET,POSITIVE,0.9883,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9883,117,0.6647727272727273,pos_word_neg_line,Just the Two of Us,Will Smith,16.867755889892578,13.4649658203125
390,390,390,390,390,"fact,",fact,fact,391,44,5,Verse 2: Will Smith,20,176,1,1,1,[391],"[('fact', 'NN')]",N,POSITIVE,0.9984,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9984,162,0.9204545454545454,pos_word_neg_line,Just the Two of Us,Will Smith,2.5398404598236084,11.021041870117188
391,391,391,391,391,I,I,I,392,44,5,Verse 2: Will Smith,20,177,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9797,98,0.5568181818181818,pos_word_neg_line,Just the Two of Us,Will Smith,6.476741313934326,-5.617037773132324
392,392,392,392,392,got,got,got,393,44,5,Verse 2: Will Smith,20,178,5,5,5,"[96, 100, 246, 393, 446]","[('got', 'VBD')]",V,POSITIVE,0.9995,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9995,172,0.9772727272727272,pos_word_neg_line,Just the Two of Us,Will Smith,0.1761544942855835,-8.16576099395752
393,393,393,393,393,your,your,your,394,44,5,Verse 2: Will Smith,20,179,10,10,10,"[107, 125, 130, 247, 366, 394, 467, 518, 566, 577]","[('your', 'PRP$')]",PRON,POSITIVE,0.9981,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9981,159,0.9034090909090908,pos_word_neg_line,Just the Two of Us,Will Smith,-3.180891513824463,-3.653992176055908
394,394,394,394,394,back,back,back,395,44,5,Verse 2: Will Smith,20,180,1,1,1,[395],"[('back', 'RB')]",ADV,POSITIVE,0.9845,"Remember one fact, I got your back", remember one fact I got your back,NEGATIVE,0.9741,-0.9741,15,0.28846153846153844,0.9845,105,0.5965909090909091,pos_word_neg_line,Just the Two of Us,Will Smith,-6.361494541168213,-4.118534088134767
395,395,395,395,395,Just,Just,just,396,45,6,Chorus,1,1,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
396,396,396,396,396,the,the,the,397,45,6,Chorus,1,2,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
397,397,397,397,397,two,two,two,398,45,6,Chorus,1,3,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
398,398,398,398,398,of,of,of,399,45,6,Chorus,1,4,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
399,399,399,399,399,"us,",us,us,400,45,6,Chorus,1,5,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
400,400,400,400,400,we,we,we,401,45,6,Chorus,1,6,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909092,pos_word_pos_line,Just the Two of Us,Will Smith,8.040857315063478,-5.476059436798097
401,401,401,401,401,can,can,can,402,45,6,Chorus,1,7,5,2,2,"[182, 326, 352, 402, 610]","[('can', 'MD')]",V,POSITIVE,0.9985,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9985,163,0.9261363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,4.602478504180908,-12.702999114990234
402,402,402,402,402,make,make,make,403,45,6,Chorus,1,8,4,1,1,"[183, 403, 546, 611]","[('make', 'VB')]",V,POSITIVE,0.9996,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9996,173,0.9829545454545454,pos_word_pos_line,Just the Two of Us,Will Smith,-3.0625572204589844,-9.562143325805664
403,403,403,403,403,it,it,it,404,45,6,Chorus,1,9,7,4,4,"[184, 349, 358, 359, 404, 536, 612]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9927,126,0.7159090909090909,pos_word_pos_line,Just the Two of Us,Will Smith,7.279272556304932,-3.737928152084351
404,404,404,404,404,if,if,if,405,45,6,Chorus,1,10,5,2,2,"[185, 341, 380, 405, 613]","[('if', 'IN')]",PREP,POSITIVE,0.7390000000000001,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.7390000000000001,52,0.2954545454545455,pos_word_pos_line,Just the Two of Us,Will Smith,13.479860305786133,-4.848739147186278
405,405,405,405,405,we,we,we,406,45,6,Chorus,1,11,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909092,pos_word_pos_line,Just the Two of Us,Will Smith,8.040857315063478,-5.476059436798097
406,406,406,406,406,try,try,try,407,45,6,Chorus,1,12,4,1,1,"[187, 293, 407, 615]","[('try', 'NN')]",N,NEGATIVE,0.7526,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,-0.7526,46,0.26136363636363635,neg_word_pos_line,Just the Two of Us,Will Smith,-8.310484886169434,-10.3611421585083
407,407,407,407,407,Just,Just,just,408,46,6,Chorus,2,13,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
408,408,408,408,408,the,the,the,409,46,6,Chorus,2,14,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
409,409,409,409,409,two,two,two,410,46,6,Chorus,2,15,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
410,410,410,410,410,of,of,of,411,46,6,Chorus,2,16,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
411,411,411,411,411,"us,",us,us,412,46,6,Chorus,2,17,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
412,412,412,412,412,(Just,Just,just,413,46,6,Chorus,2,18,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.8226,59,0.3352272727272727,pos_word_pos_line,Just the Two of Us,Will Smith,10.688145637512207,5.462139129638672
413,413,413,413,413,the,the,the,414,46,6,Chorus,2,19,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9636,84,0.4772727272727273,pos_word_pos_line,Just the Two of Us,Will Smith,5.6437530517578125,-7.906484127044678
414,414,414,414,414,two,two,two,415,46,6,Chorus,2,20,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9899,119,0.6761363636363636,pos_word_pos_line,Just the Two of Us,Will Smith,16.847070693969727,13.55646800994873
415,415,415,415,415,of,of,of,416,46,6,Chorus,2,21,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.9193,67,0.3806818181818182,pos_word_pos_line,Just the Two of Us,Will Smith,9.16939926147461,-9.643716812133787
416,416,416,416,416,us),us,us,417,46,6,Chorus,2,22,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,27,0.5192307692307693,0.999,167,0.9488636363636364,pos_word_pos_line,Just the Two of Us,Will Smith,-2.119887113571167,-0.9886552691459656
