,word_original,word_no_punctuation,word_can_search,word_index_in_song,line_index_in_song,stanza_index_in_song,stanza_description,line_index_in_stanza,word_index_in_line,count_with_all_chorus,count_with_first_chorus,count_with_no_chorus,list_of_indexes,textblob_pos_tags,broad_pos_tag,hugface_label,hugface_score,line_original,line_classified,line_label,line_score,line_positivity,line_positivity_rank,line_positivity_norm,word_positivity,word_positivity_rank,word_positivity_norm,tsne_x,tsne_y
398,of,of,of,399,45,6,Chorus,1,4,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9193,67,0.3806818181818182,8.2011,-28.139034
399,"us,",us,us,400,45,6,Chorus,1,5,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.999,167,0.9488636363636364,19.48341,17.57401
400,we,we,we,401,45,6,Chorus,1,6,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909091,-3.9782934,27.958162
401,can,can,can,402,45,6,Chorus,1,7,5,2,2,"[182, 326, 352, 402, 610]","[('can', 'MD')]",V,POSITIVE,0.9985,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9985,163,0.9261363636363636,-6.4513774,-11.6748495
402,make,make,make,403,45,6,Chorus,1,8,4,1,1,"[183, 403, 546, 611]","[('make', 'VB')]",V,POSITIVE,0.9996,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9996,173,0.9829545454545454,-1.5293827,-5.887279
403,it,it,it,404,45,6,Chorus,1,9,7,4,4,"[184, 349, 358, 359, 404, 536, 612]","[('it', 'PRP')]",PRON,POSITIVE,0.9927,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9927,126,0.7159090909090909,-9.970831,15.931928
404,if,if,if,405,45,6,Chorus,1,10,5,2,2,"[185, 341, 380, 405, 613]","[('if', 'IN')]",PREP,POSITIVE,0.739,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.739,52,0.29545454545454547,-13.499399,-5.2194796
405,we,we,we,406,45,6,Chorus,1,11,6,0,0,"[181, 186, 401, 406, 609, 614]","[('we', 'PRP')]",PRON,POSITIVE,0.9982,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9982,160,0.9090909090909091,-3.9782932,27.95816
406,try,try,try,407,45,6,Chorus,1,12,4,1,1,"[187, 293, 407, 615]","[('try', 'NN')]",N,NEGATIVE,0.7526,"Just the two of us, we can make it if we try", just the two of us we can make it if we try,POSITIVE,0.9997,0.9997,50,0.9615384615384616,-0.7526,46,0.26136363636363635,2.443494,-1.8996642
407,Just,Just,just,408,46,6,Chorus,2,13,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.8226,59,0.3352272727272727,-15.505809,9.614537
408,the,the,the,409,46,6,Chorus,2,14,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9636,84,0.4772727272727273,0.48602295,-17.484324
409,two,two,two,410,46,6,Chorus,2,15,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9899,119,0.6761363636363636,-36.422123,-9.561816
410,of,of,of,411,46,6,Chorus,2,16,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9193,67,0.3806818181818182,6.502056,-29.14347
411,"us,",us,us,412,46,6,Chorus,2,17,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.999,167,0.9488636363636364,19.772297,17.319971
412,(Just,Just,just,413,46,6,Chorus,2,18,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.8226,59,0.3352272727272727,-16.490408,7.8355684
413,the,the,the,414,46,6,Chorus,2,19,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9636,84,0.4772727272727273,3.208804,-17.914358
414,two,two,two,415,46,6,Chorus,2,20,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9899,119,0.6761363636363636,-37.098824,-10.495724
415,of,of,of,416,46,6,Chorus,2,21,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.9193,67,0.3806818181818182,6.5568514,-28.203356
416,us),us,us,417,46,6,Chorus,2,22,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, (Just the two of us)", just the two of us just the two of us,POSITIVE,0.9479,0.9479,28,0.5384615384615384,0.999,167,0.9488636363636364,19.620035,18.957647
417,Just,Just,just,418,47,6,Chorus,3,23,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.8226,59,0.3352272727272727,-16.570488,8.830806
418,the,the,the,419,47,6,Chorus,3,24,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9636,84,0.4772727272727273,0.81460196,-16.851826
419,two,two,two,420,47,6,Chorus,3,25,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9899,119,0.6761363636363636,-36.978928,-10.024104
420,of,of,of,421,47,6,Chorus,3,26,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9193,67,0.3806818181818182,7.182021,-27.811045
421,"us,",us,us,422,47,6,Chorus,3,27,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.999,167,0.9488636363636364,19.887566,18.29086
422,building,building,building,423,47,6,Chorus,3,28,3,0,0,"[203, 423, 631]","[('building', 'NN')]",N,POSITIVE,0.9978,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9978,156,0.8863636363636364,15.507275,3.3006501
423,castles,castles,castles,424,47,6,Chorus,3,29,3,0,0,"[204, 424, 632]","[('castles', 'NNS')]",N,POSITIVE,0.9973,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9973,154,0.875,19.18106,-3.3498485
424,in,in,in,425,47,6,Chorus,3,30,11,8,8,"[42, 59, 90, 106, 205, 357, 377, 425, 505, 565, 633]","[('in', 'IN')]",PREP,POSITIVE,0.979,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.979,97,0.5511363636363636,12.749741,-21.404198
425,the,the,the,426,47,6,Chorus,3,31,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9636,84,0.4772727272727273,1.9377221,-15.350495
426,sky,sky,sky,427,47,6,Chorus,3,32,3,0,0,"[207, 427, 635]","[('sky', 'NN')]",N,POSITIVE,0.9979,"Just the two of us, building castles in the sky", just the two of us building castles in the sky,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9979,157,0.8920454545454546,13.56791,11.598599
427,Just,Just,just,428,48,6,Chorus,4,33,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.8226,59,0.3352272727272727,-15.142819,8.769534
428,the,the,the,429,48,6,Chorus,4,34,38,15,15,"[10, 15, 20, 25, 30, 35, 38, 76, 87, 154, 177, 189, 194, 199, 206, 209, 272, 310, 381, 397, 409, 414, 419, 426, 429, 461, 495, 527, 539, 559, 574, 586, 605, 617, 622, 627, 634, 637]","[('the', 'DT')]",DET,POSITIVE,0.9636,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9636,84,0.4772727272727273,0.9359886,-15.141306
429,two,two,two,430,48,6,Chorus,4,35,20,0,0,"[11, 16, 21, 26, 31, 178, 190, 195, 200, 210, 398, 410, 415, 420, 430, 606, 618, 623, 628, 638]","[('two', 'CD')]",DET,POSITIVE,0.9899,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9899,119,0.6761363636363636,-35.239883,-10.9971895
430,of,of,of,431,48,6,Chorus,4,36,21,1,1,"[12, 17, 22, 27, 32, 179, 191, 196, 201, 211, 312, 399, 411, 416, 421, 431, 607, 619, 624, 629, 639]","[('of', 'IN')]",PREP,POSITIVE,0.9193,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9193,67,0.3806818181818182,7.8232417,-29.422075
431,"us,",us,us,432,48,6,Chorus,4,37,20,0,0,"[13, 18, 23, 28, 33, 180, 192, 197, 202, 212, 400, 412, 417, 422, 432, 608, 620, 625, 630, 640]","[('us', 'PRP')]",PRON,POSITIVE,0.999,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.999,167,0.9488636363636364,20.406599,19.06494
432,you,you,you,433,48,6,Chorus,4,38,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9991,168,0.9545454545454546,8.540424,34.599213
433,and,and,and,434,48,6,Chorus,4,39,14,11,11,"[71, 151, 214, 236, 250, 337, 350, 365, 384, 434, 520, 551, 599, 642]","[('and', 'CC')]",CONJ,POSITIVE,0.9708,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9708,92,0.5227272727272727,2.133694,-35.200306
434,I,I,I,435,48,6,Chorus,4,40,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,"Just the two of us, you and I", just the two of us you and I,POSITIVE,0.9997,0.9997,50,0.9615384615384616,0.9797,98,0.5568181818181818,-8.994532,23.069965
435,It's,It's,it's,436,49,7,Verse 3,1,1,2,2,2,"[436, 507]","[('it', 'PRP'), (""'s"", 'VBZ')]",MULT,POSITIVE,0.9988,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9988,165,0.9375,-13.98224,15.089468
436,a,a,a,437,49,7,Verse 3,1,2,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9873,115,0.6534090909090909,-8.724938,-18.650671
437,full-time,full-time,full-time,438,49,7,Verse 3,1,3,1,1,1,[438],"[('full-time', 'NN')]",N,POSITIVE,0.9957,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9957,143,0.8125,11.617388,2.1800601
438,job,job,job,439,49,7,Verse 3,1,4,1,1,1,[439],"[('job', 'NN')]",N,POSITIVE,0.9979,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9979,157,0.8920454545454546,2.192901,7.332559
439,to,to,to,440,49,7,Verse 3,1,5,12,12,12,"[85, 124, 148, 174, 294, 318, 330, 372, 440, 458, 473, 510]","[('to', 'TO')]",OTH,POSITIVE,0.9653,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9653,86,0.48863636363636365,-15.065946,-22.402578
440,be,be,be,441,49,7,Verse 3,1,6,10,10,10,"[64, 72, 159, 239, 258, 295, 301, 331, 441, 492]","[('be', 'VB')]",V,POSITIVE,0.962,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.962,83,0.4715909090909091,8.44225,-8.505231
441,a,a,a,442,49,7,Verse 3,1,7,12,12,12,"[5, 82, 160, 229, 259, 261, 264, 296, 332, 437, 442, 646]","[('a', 'DT')]",DET,POSITIVE,0.9873,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9873,115,0.6534090909090909,-8.600082,-18.463074
442,good,good,good,443,49,7,Verse 3,1,8,3,3,3,"[161, 443, 647]","[('good', 'JJ')]",ADJ,POSITIVE,0.9998,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9998,175,0.9943181818181818,0.58629525,16.655195
443,dad,dad,dad,444,49,7,Verse 3,1,9,4,4,4,"[2, 298, 444, 649]","[('dad', 'NN')]",N,POSITIVE,0.9941,It's a full-time job to be a good dad, it's a full-time job to be a good dad,POSITIVE,0.9989,0.9989,43,0.8269230769230769,0.9941,134,0.7613636363636364,6.5224304,12.964871
444,You,You,you,445,50,7,Verse 3,2,10,30,27,27,"[41, 53, 101, 105, 142, 175, 213, 225, 245, 256, 270, 281, 289, 300, 319, 328, 342, 346, 351, 374, 385, 433, 445, 547, 550, 553, 570, 598, 603, 641]","[('you', 'PRP')]",PRON,POSITIVE,0.9991,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9991,168,0.9545454545454546,6.3937597,35.096806
445,got,got,got,446,50,7,Verse 3,2,11,5,5,5,"[96, 100, 246, 393, 446]","[('got', 'VBD')]",V,POSITIVE,0.9995,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9995,172,0.9772727272727273,-3.0604126,-9.569878
446,so,so,so,447,50,7,Verse 3,2,12,2,2,2,"[379, 447]","[('so', 'RB')]",ADV,POSITIVE,0.913,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.913,65,0.3693181818181818,-18.600447,5.1560926
447,much,much,much,448,50,7,Verse 3,2,13,2,2,2,"[448, 651]","[('much', 'JJ')]",ADJ,POSITIVE,0.9993,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9993,170,0.9659090909090909,-5.5611978,11.266603
448,more,more,more,449,50,7,Verse 3,2,14,2,2,2,"[143, 449]","[('more', 'RBR')]",ADV,POSITIVE,0.9969,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9969,151,0.8579545454545454,-5.9891024,9.2477455
449,stuff,stuff,stuff,450,50,7,Verse 3,2,15,1,1,1,[450],"[('stuff', 'NN')]",N,POSITIVE,0.9804,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9804,100,0.5681818181818182,4.081823,0.9045236
450,than,than,than,451,50,7,Verse 3,2,16,2,2,2,"[144, 451]","[('than', 'IN')]",PREP,POSITIVE,0.9804,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9804,100,0.5681818181818182,1.3373632,-23.478888
451,I,I,I,452,50,7,Verse 3,2,17,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9797,98,0.5568181818181818,-10.07852,22.407324
452,had,had,had,453,50,7,Verse 3,2,18,1,1,1,[453],"[('had', 'VBD')]",V,POSITIVE,0.9295,You got so much more stuff than I had, you got so much more stuff than I had,POSITIVE,0.9973,0.9973,37,0.7115384615384616,0.9295,71,0.4034090909090909,-11.697581,-7.0656157
453,I,I,I,454,51,7,Verse 3,3,19,30,27,27,"[45, 63, 111, 116, 119, 127, 138, 140, 152, 170, 215, 222, 226, 253, 267, 275, 292, 308, 316, 320, 325, 338, 392, 435, 452, 454, 475, 596, 643, 653]","[('I', 'PRP')]",PRON,POSITIVE,0.9797,I gotta study just to keep with the changin times, I gotta study just to keep with the changing times,POSITIVE,0.9152,0.9152,26,0.5,0.9797,98,0.5568181818181818,-8.451781,23.156263
454,gotta,gotta,gotta,455,51,7,Verse 3,3,20,1,1,1,[455],"[('got', 'VBD'), ('ta', 'NNS')]",MULT,POSITIVE,0.9971,I gotta study just to keep with the changin times, I gotta study just to keep with the changing times,POSITIVE,0.9152,0.9152,26,0.5,0.9971,152,0.8636363636363636,-3.3083482,-13.08026
455,study,study,study,456,51,7,Verse 3,3,21,1,1,1,[456],"[('study', 'NN')]",N,POSITIVE,0.9934,I gotta study just to keep with the changin times, I gotta study just to keep with the changing times,POSITIVE,0.9152,0.9152,26,0.5,0.9934,131,0.7443181818181818,-1.2531097,-4.384895
456,just,just,just,457,51,7,Verse 3,3,22,24,5,4,"[9, 14, 19, 24, 29, 84, 176, 188, 193, 198, 208, 232, 396, 408, 413, 418, 428, 457, 504, 604, 616, 621, 626, 636]","[('just', 'RB')]",ADV,POSITIVE,0.8226,I gotta study just to keep with the changin times, I gotta study just to keep with the changing times,POSITIVE,0.9152,0.9152,26,0.5,0.8226,59,0.3352272727272727,-16.715322,8.482067
